,pnu,ldCode,pblntfPclnd,lndpclAr,prposArea1,lndcgrCode,tpgrphHgCode,tpgrphFrmCode,roadSideCode,pclndIndex,pclndChgRt,juso,trafficAmount,distance
190,4111313400100010001,4111313400,108900,71,44,02,02,04,10,106.246,0.058,경기도 수원시 권선구 금곡동 1-1,505562,3.063841225197712
191,4111313400100010003,4111313400,108900,140,44,02,02,04,10,106.246,0.058,경기도 수원시 권선구 금곡동 1-3,505562,3.046480679518077
192,4111313400100010004,4111313400,108900,59,44,02,02,04,10,106.246,0.058,경기도 수원시 권선구 금곡동 1-4,505562,3.068028147496391
193,4111313400100010005,4111313400,108900,160,44,02,02,04,10,106.246,0.058,경기도 수원시 권선구 금곡동 1-5,505562,3.060031603882612
194,4111313400100010006,4111313400,108900,58,44,02,02,04,10,106.246,0.058,경기도 수원시 권선구 금곡동 1-6,505562,3.052098341979046
195,4111313400100010007,4111313400,108900,6,44,02,02,04,10,106.246,0.058,경기도 수원시 권선구 금곡동 1-7,505562,3.066546125944542
196,4111313400100010008,4111313400,108900,4,44,02,02,04,10,106.246,0.058,경기도 수원시 권선구 금곡동 1-8,505562,3.050782978934912
197,4111313400100020001,4111313400,108900,15,44,02,02,07,10,106.246,0.058,경기도 수원시 권선구 금곡동 2-1,505562,3.045630483739667
198,4111313400100020002,4111313400,108900,358,44,02,02,04,10,106.246,0.058,경기도 수원시 권선구 금곡동 2-2,505562,3.027263743103135
199,4111313400100020003,4111313400,118800,277,44,02,02,04,08,106.246,0.058,경기도 수원시 권선구 금곡동 2-3,505562,3.016659758031295
200,4111313500100010001,4111313500,176000,1121,44,02,02,07,08,106.246,0.058,경기도 수원시 권선구 호매실동 1-1,505562,3.628159489168327
201,4111313500100010002,4111313500,176000,565,44,02,02,04,08,106.246,0.058,경기도 수원시 권선구 호매실동 1-2,505562,3.620257193913647
202,4111313500100010003,4111313500,176000,450,44,02,02,04,08,106.246,0.058,경기도 수원시 권선구 호매실동 1-3,505562,3.618131440068368
203,4111313500100020001,4111313500,210800,933,44,02,02,04,03,106.246,0.058,경기도 수원시 권선구 호매실동 2-1,505562,3.615834579208166
204,4111313500100020002,4111313500,231200,834,44,02,02,04,03,106.246,0.058,경기도 수원시 권선구 호매실동 2-2,505562,3.616920946710199
205,4111313500100020003,4111313500,58000,13,44,14,00,00,00,106.246,0.058,경기도 수원시 권선구 호매실동 2-3,505562,3.593576137210058
206,4111313500100020004,4111313500,109800,34,44,02,00,00,00,106.246,0.058,경기도 수원시 권선구 호매실동 2-4,505562,3.595117406936383
207,4111313500100020005,4111313500,109800,106,44,14,00,00,00,106.246,0.058,경기도 수원시 권선구 호매실동 2-5,505562,3.589676442659056
208,4111313500100020006,4111313500,204100,46,44,02,02,06,03,106.246,0.058,경기도 수원시 권선구 호매실동 2-6,505562,3.59581220136686
209,4111313500100020007,4111313500,204100,140,44,02,02,04,03,106.246,0.058,경기도 수원시 권선구 호매실동 2-7,505562,3.598679763112861
210,4111313600100860001,4111313600,1290000,132,13,14,02,05,01,112.898,0.365,경기도 수원시 권선구 곡반정동 86-1,2733957,3.736414171238901
211,4111313600100860003,4111313600,1470000,280,13,02,02,04,01,112.898,0.365,경기도 수원시 권선구 곡반정동 86-3,2733957,3.732554513667681
212,4111313600100870001,4111313600,1470000,454,13,02,02,04,01,112.898,0.365,경기도 수원시 권선구 곡반정동 87-1,2733957,3.730269954282465
213,4111313600100870002,4111313600,1290000,583,13,02,02,04,01,112.898,0.365,경기도 수원시 권선구 곡반정동 87-2,2733957,3.727791593025758
214,4111313600100870003,4111313600,1290000,821,13,02,02,04,01,112.898,0.365,경기도 수원시 권선구 곡반정동 87-3,2733957,3.724941310866985
215,4111313600100880001,4111313600,1290000,1057,13,02,02,04,01,112.898,0.365,경기도 수원시 권선구 곡반정동 88-1,2733957,3.719735191526828
216,4111313600100880002,4111313600,1380000,1123,13,01,02,04,03,112.898,0.365,경기도 수원시 권선구 곡반정동 88-2,2733957,3.701067625468295
217,4111313600100880012,4111313600,1130000,9105,43,11,02,07,01,112.898,0.365,경기도 수원시 권선구 곡반정동 88-12,2733957,3.741736028737712
218,4111313600100910002,4111313600,945000,1069,14,02,02,04,08,112.898,0.365,경기도 수원시 권선구 곡반정동 91-2,2733957,3.751929483233341
219,4111313600100910003,4111313600,1006000,1983,13,01,02,03,08,112.898,0.365,경기도 수원시 권선구 곡반정동 91-3,2733957,3.752816862937921
220,4111313700100030002,4111313700,1815000,9315,14,25,02,04,05,105.891,0.064,경기도 수원시 권선구 권선동 3-2,2733957,3.127055992304371
221,4111313700100120001,4111313700,2616000,1472.1,13,12,02,02,02,105.891,0.064,경기도 수원시 권선구 권선동 12-1,2733957,3.322354207574916
222,4111313700100120005,4111313700,2485000,4240,13,08,02,04,02,105.891,0.064,경기도 수원시 권선구 권선동 12-5,2733957,3.33445963173
223,4111313700100120009,4111313700,1433000,1667.3,13,08,02,04,06,105.891,0.064,경기도 수원시 권선구 권선동 12-9,2854951,
224,4111313700100120010,4111313700,1433000,365.6,13,08,02,04,06,105.891,0.064,경기도 수원시 권선구 권선동 12-10,2854951,
225,4111313700101620001,4111313700,1988000,212,14,08,02,04,02,105.891,0.064,경기도 수원시 권선구 권선동 162-1,2733957,3.846838101808775
226,4111313700101620004,4111313700,1988000,3696,14,25,02,04,02,105.891,0.064,경기도 수원시 권선구 권선동 162-4,2733957,3.869978239276687
227,4111313700101620018,4111313700,1988000,1110,14,01,02,04,02,105.891,0.064,경기도 수원시 권선구 권선동 162-18,2733957,3.892331375289047
228,4111313700101620022,4111313700,1988000,69,14,05,02,04,02,105.891,0.064,경기도 수원시 권선구 권선동 162-22,2733957,3.884282659789638
229,4111313700101630042,4111313700,1988000,9,14,01,02,04,02,105.891,0.064,경기도 수원시 권선구 권선동 163-42,2733957,3.870544376549899
230,4111313800100010000,4111313800,437300,174482,43,28,02,07,07,108.101,0.718,경기도 수원시 권선구 장지동 1,1376131,3.657717660818324
231,4111313800100010002,4111313800,125400,20522,43,28,02,07,07,108.101,0.718,경기도 수원시 권선구 장지동 1-2,1376131,3.742054926496134
232,4111313800100010003,4111313800,125400,21,43,28,02,07,07,108.101,0.718,경기도 수원시 권선구 장지동 1-3,1376131,3.848100139576616
233,4111313800100010004,4111313800,125400,516,43,28,02,07,07,108.101,0.718,경기도 수원시 권선구 장지동 1-4,1376131,3.617698771098278
234,4111313800100030001,4111313800,79200,701,43,15,00,00,00,108.101,0.718,경기도 수원시 권선구 장지동 3-1,1376131,3.907662897723061
235,4111313800100050000,4111313800,230400,497,43,01,02,04,10,108.101,0.718,경기도 수원시 권선구 장지동 5,1376131,3.952827991184006
236,4111313800100050002,4111313800,880000,512,13,08,02,04,06,108.101,0.718,경기도 수원시 권선구 장지동 5-2,1376131,3.956953177813724
237,4111313800100050005,4111313800,79200,143,43,15,00,00,00,108.101,0.718,경기도 수원시 권선구 장지동 5-5,1376131,3.952415809320819
238,4111313800100060002,4111313800,230400,228,43,01,02,07,10,108.101,0.718,경기도 수원시 권선구 장지동 6-2,1376131,3.93736361202332
239,4111313800100060003,4111313800,880000,105,13,01,02,04,06,108.101,0.718,경기도 수원시 권선구 장지동 6-3,1376131,3.940019129813811
240,4111313900100010002,4111313900,485100,53,43,02,02,04,01,112.898,0.365,경기도 수원시 권선구 대황교동 1-2,1376131,3.196904885311659
241,4111313900100010006,4111313900,343000,50,43,02,02,04,02,112.898,0.365,경기도 수원시 권선구 대황교동 1-6,1376131,3.1934364455977
242,4111313900100020001,4111313900,731000,202,43,02,02,04,01,112.898,0.365,경기도 수원시 권선구 대황교동 2-1,1376131,3.258044840730369
243,4111313900100020003,4111313900,703400,528,43,08,01,04,01,112.898,0.365,경기도 수원시 권선구 대황교동 2-3,1376131,3.228313403854429
244,4111313900100020005,4111313900,343000,102,43,02,02,02,02,112.898,0.365,경기도 수원시 권선구 대황교동 2-5,1376131,3.180713727824013
245,4111313900100020006,4111313900,412000,19,43,02,02,07,01,112.898,0.365,경기도 수원시 권선구 대황교동 2-6,1376131,3.251158361035034
246,4111313900100020007,4111313900,450800,132,43,02,01,07,01,112.898,0.365,경기도 수원시 권선구 대황교동 2-7,1376131,3.218273658033177
247,4111313900100020010,4111313900,161700,42,43,02,00,00,00,112.898,0.365,경기도 수원시 권선구 대황교동 2-10,1376131,3.202454220864879
248,4111313900100020011,4111313900,504200,37,43,02,02,07,02,112.898,0.365,경기도 수원시 권선구 대황교동 2-11,1376131,3.199876618603341
249,4111313900100020012,4111313900,383100,171,43,02,01,07,01,112.898,0.365,경기도 수원시 권선구 대황교동 2-12,1376131,3.235192437380928
250,4111314000100090000,4111314000,152000,2799,44,02,03,07,12,106.772,0.213,경기도 수원시 권선구 입북동 9,505562,1.720544957741997
251,4111314000100090000,4111314000,152000,2799,44,02,03,07,12,106.772,0.213,경기도 수원시 권선구 입북동 9,505562,1.720544957741997
252,4111314000100090000,4111314000,159700,2799,44,01,03,07,12,106.772,0.213,경기도 수원시 권선구 입북동 9,505562,1.720544957741997
253,4111314000100090000,4111314000,159700,2799,44,01,03,07,12,106.772,0.213,경기도 수원시 권선구 입북동 9,505562,1.720544957741997
254,4111314000100090001,4111314000,148700,905,44,15,02,04,12,106.772,0.213,경기도 수원시 권선구 입북동 9-1,505562,1.704800752638884
255,4111314000100090002,4111314000,103800,4710,44,05,03,07,04,106.772,0.213,경기도 수원시 권선구 입북동 9-2,505562,1.771637578878297
256,4111314000100100000,4111314000,147100,641,44,02,03,07,12,106.772,0.213,경기도 수원시 권선구 입북동 10,505562,1.700984513378093
257,4111314000100110000,4111314000,161800,347,44,02,02,08,12,106.772,0.213,경기도 수원시 권선구 입북동 11,505562,1.695132000834403
258,4111314000100120000,4111314000,162700,700,44,02,02,07,12,106.772,0.213,경기도 수원시 권선구 입북동 12,505562,1.689859791951757
259,4111314000100130000,4111314000,145700,517,44,02,03,07,12,106.772,0.213,경기도 수원시 권선구 입북동 13,505562,1.683945097582008
260,4111314000100130001,4111314000,147100,55,44,15,02,04,12,106.772,0.213,경기도 수원시 권선구 입북동 13-1,505562,1.674474846830633
261,4111314000100140000,4111314000,173200,500,44,02,02,08,12,106.772,0.213,경기도 수원시 권선구 입북동 14,505562,1.69590099309513
262,4111314100100100000,4111314100,81900,2345,44,02,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 10,463919,2.026430100191731
263,4111314100100100001,4111314100,88400,418,44,02,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 10-1,463919,2.037914365836213
264,4111314100100110000,4111314100,96900,1125,44,01,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 11,463919,2.046528880762629
265,4111314100100110001,4111314100,99000,1041,44,02,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 11-1,463919,2.054478308540474
266,4111314100100110002,4111314100,102300,612,44,02,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 11-2,463919,2.0604226502797
267,4111314100100110003,4111314100,107100,2219,44,02,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 11-3,463919,2.070888688047375
268,4111314100100140001,4111314100,30300,54,44,01,02,07,11,106.772,0.213,경기도 수원시 권선구 당수동 14-1,463919,2.094696286081509
269,4111314100100150000,4111314100,114400,1586,44,02,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 15,463919,2.07985665360356
270,4111314100100150001,4111314100,121500,1475,44,02,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 15-1,463919,2.087102371905848
271,4111314100100150002,4111314100,128600,1328,44,02,02,03,08,106.772,0.213,경기도 수원시 권선구 당수동 15-2,463919,2.093874573556584
272,4111512000100050001,4111512000,2842000,283.6,22,08,02,01,02,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-1,2733957,3.479122005909868
273,4111512000100050002,4111512000,1712000,165.6,22,08,02,03,06,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-2,2733957,3.480735241182197
274,4111512000100050003,4111512000,1712000,169.3,22,08,02,03,06,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-3,2733957,3.481907380212462
275,4111512000100050004,4111512000,1712000,218.8,22,08,02,03,06,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-4,2733957,3.483218732124501
276,4111512000100050005,4111512000,1920000,233.4,22,08,02,02,07,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-5,2733957,3.484724538900307
277,4111512000100050006,4111512000,1658000,272.1,22,08,02,03,09,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-6,2733957,3.504444446334807
278,4111512000100050007,4111512000,1703000,37,22,08,02,03,08,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-7,2733957,3.501840291417533
279,4111512000100050008,4111512000,1770000,247.9,22,08,02,02,08,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-8,2733957,3.500292626328653
280,4111512000100050009,4111512000,2417000,136.2,22,08,02,08,03,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-9,2733957,3.493303598579192
281,4111512000100050010,4111512000,1703000,83,22,08,02,03,08,106.33,0.194,경기도 수원시 팔달구 팔달로1가 5-10,2733957,3.502487981891232
282,4111512100100010000,4111512100,1097000,122,22,08,02,04,09,106.33,0.194,경기도 수원시 팔달구 팔달로2가 1,2733957,3.720067808836694
283,4111512100100020000,4111512100,1771000,345,22,08,02,04,09,106.33,0.194,경기도 수원시 팔달구 팔달로2가 2,2733957,3.714067508126786
284,4111512100100020001,4111512100,567600,14,22,14,02,07,09,106.33,0.194,경기도 수원시 팔달구 팔달로2가 2-1,2733957,3.705020177345587
285,4111512100100020002,4111512100,567600,8,22,14,02,04,09,106.33,0.194,경기도 수원시 팔달구 팔달로2가 2-2,2733957,3.725254514914377
286,4111512100100030001,4111512100,1771000,371,22,08,02,04,09,106.33,0.194,경기도 수원시 팔달구 팔달로2가 3-1,2733957,3.696022623460561
287,4111512100100030002,4111512100,1513000,169,22,08,02,04,08,106.33,0.194,경기도 수원시 팔달구 팔달로2가 3-2,2733957,3.696307229597496
288,4111512100100030003,4111512100,567600,29,22,14,02,03,08,106.33,0.194,경기도 수원시 팔달구 팔달로2가 3-3,2733957,3.693290325436202
289,4111512100100040000,4111512100,1720000,390,22,08,02,04,08,106.33,0.194,경기도 수원시 팔달구 팔달로2가 4,2733957,3.673692591190131
290,4111512100100050000,4111512100,5335000,175,22,08,02,07,03,106.33,0.194,경기도 수원시 팔달구 팔달로2가 5,2733957,3.651494690664784
291,4111512100100050001,4111512100,567600,3,22,14,02,07,08,106.33,0.194,경기도 수원시 팔달구 팔달로2가 5-1,2733957,3.656487963655861
292,4111512200100240001,4111512200,9250000,55.5,22,08,02,02,05,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-1,2733957,3.553457301630293
293,4111512200100240002,4111512200,6086000,94.9,22,08,02,04,08,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-2,2733957,3.555682780305964
294,4111512200100240003,4111512200,6086000,23.2,22,08,02,04,08,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-3,2733957,3.556352262198677
295,4111512200100240004,4111512200,5892000,174.3,22,08,02,07,08,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-4,2733957,3.568857439505057
296,4111512200100240005,4111512200,10890000,136.2,22,08,02,04,02,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-5,2733957,3.575791794735596
297,4111512200100240006,4111512200,8611000,56.9,22,08,02,03,04,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-6,2733957,3.566102053598102
298,4111512200100240007,4111512200,8611000,54.9,22,08,02,03,04,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-7,2733957,3.561588737246626
299,4111512200100240008,4111512200,9108000,89.9,22,08,02,07,01,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-8,2733957,3.577697491488847
300,4111512200100240009,4111512200,9588000,53.2,22,08,02,03,01,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-9,2733957,3.584055936495503
301,4111512200100240010,4111512200,5892000,23.1,22,08,02,07,08,106.33,0.194,경기도 수원시 팔달구 팔달로3가 24-10,2733957,3.579236564954479
302,4111512300100010000,4111512300,2451000,109,22,08,02,03,05,106.33,0.194,경기도 수원시 팔달구 남창동 1,2733957,3.684379019078529
303,4111512300100020001,4111512300,2257000,83,22,08,02,04,04,106.33,0.194,경기도 수원시 팔달구 남창동 2-1,2733957,3.69406546998359
304,4111512300100020002,4111512300,2257000,75,22,08,02,04,04,106.33,0.194,경기도 수원시 팔달구 남창동 2-2,2733957,3.704697838093472
305,4111512300100050001,4111512300,2211000,158,22,08,02,07,04,106.33,0.194,경기도 수원시 팔달구 남창동 5-1,2733957,3.715628913995354
306,4111512300100060000,4111512300,2355000,448,22,08,02,07,05,106.33,0.194,경기도 수원시 팔달구 남창동 6,2733957,3.73401034643646
307,4111512300100060001,4111512300,425700,64,13,08,02,07,07,106.33,0.194,경기도 수원시 팔달구 남창동 6-1,2733957,3.752860186641379
308,4111512300100060002,4111512300,570900,11116,13,08,02,07,08,106.33,0.194,경기도 수원시 팔달구 남창동 6-2,2733957,3.864211050373506
309,4111512300100060003,4111512300,412500,19,13,08,02,05,08,106.33,0.194,경기도 수원시 팔달구 남창동 6-3,2733957,3.892376907692375
